,match_id,set_id,game_id,player,shot_type,hit_court_side,hit_type,hit_location_long,hit_location_lat,hit_location,hit_velocity,hit_wing,net_type,bounce_court_side,bounce_location_long,bounce_location_lat,bounce_location
20075,1133665701529279400429947048621937069326796636789,1,9,host,none,far,ground_stroke,out,deuce,"[-3.8989720345, 24.9685017335, 0.7333222628]","[4.8177703118, -20.728612202, 4.1723591052]",right,over,near,no_mans_land,deuce,"[0.920812428, 4.2312235832, 0.0]"
20076,1133665701529279400429947048621937069326796636789,1,9,host,first_serve,near,first_serve,no_mans_land,deuce,"[0.0286387373, 0.4150020265, 2.5359749794]","[-3.2195558015, 33.7845560004, -2.1370701241]",top,over,far,service_box,deuce,"[-1.6891046762, 17.9066867828, 0.0]"
20077,1133665701529279400429947048621937069326796636789,1,9,guest,return,far,ground_stroke,out,deuce,"[-2.0358459949, 24.7434326874, 0.9862785935]","[-1.746220242, -16.0648314531, 3.6923088816]",right,net,far,service_box,deuce,"[-3.7615134716, 12.1868991852, 0.0]"
20078,1133665701529279400429947048621937069326796636789,1,9,host,first_serve,near,first_serve,no_mans_land,ad,"[-0.0556228347, 1.0348693513, 2.373557806]","[1.9266107503, 30.4455595242, -1.4073895388]",top,over,far,service_box,ad,"[1.0365450382, 17.7271327513, 0.0]"
20079,1133665701529279400429947048621937069326796636789,1,9,guest,return,far,ground_stroke,out,ad,"[1.0354646444, 25.1283375489, 1.3626520634]","[-0.4771644632, -17.5801111704, 3.4382035595]",right,over,near,service_box,deuce,"[0.5660753846, 7.834687233, 0.0]"
20080,1133665701529279400429947048621937069326796636789,1,9,host,serve_plus_one,near,ground_stroke,no_mans_land,deuce,"[0.2154381871, 3.9227434777, 1.0689339638]","[1.5669846613, 24.4018094445, 2.1401403595]",right,over,far,no_mans_land,ad,"[1.3650164604, 21.090883255, 0.0]"
20081,1133665701529279400429947048621937069326796636789,1,9,guest,return_plus_one,far,ground_stroke,no_mans_land,ad,"[1.4958330393, 24.3792645203, 0.6290242076]","[-1.031708888, -12.1788018419, 7.5978334964]",left,over,near,service_box,deuce,"[0.1368585229, 8.3372573853, 2.1295049191]"
20082,1133665701529279400429947048621937069326796636789,1,9,host,in_play,near,overhead,service_box,deuce,"[0.1368585229, 8.2087899827, 2.1295049191]","[3.1658695003, 25.9063506407, -2.0337094037]",top,over,far,no_mans_land,ad,"[1.6675307751, 20.2508087158, 0.0]"
20083,1133665701529279400429947048621937069326796636789,1,9,guest,in_play,far,ground_stroke,out,ad,"[3.1071329117, 26.152492212, 1.9273920059]","[2.3877003225, -18.2040142332, 3.5848055014]",left,net,far,service_box,ad_alley,"[5.3428945541, 17.491519416, 0.0]"
20120,1261886791229484447004968289634351611417030336813,1,2,host,first_serve,far,first_serve,no_mans_land,deuce,"[-1.5007830858, 22.8730053312, 2.842707634]","[1.9886576171, -20.2029897728, -2.4712573571]",top,net,far,service_box,deuce,"[-0.053138487, 17.8883398238, 0.0]"
20121,1261886791229484447004968289634351611417030336813,1,2,host,second_serve,far,second_serve,out,deuce,"[-1.0643681288, 23.8706345026, 2.6534440517]","[2.5535639903, -15.5557649781, 2.9821455272]",top,over,near,service_box,deuce,"[1.7448077202, 7.0107598305, 0.0]"
20122,1261886791229484447004968289634351611417030336813,1,2,guest,return,near,ground_stroke,no_mans_land,deuce,"[2.2056417465, 1.6294952514, 0.9378876686]","[-1.9716339156, 14.3769587569, 5.2876757108]",right,over,far,no_mans_land,deuce,"[-0.226286903, 18.5611294698, 0.0]"
20123,1261886791229484447004968289634351611417030336813,1,2,host,serve_plus_one,far,ground_stroke,no_mans_land,deuce,"[-0.9675735831, 24.0258163816, 1.1564987898]","[0.8396670543, -11.2449877284, 9.4023250454]",right,over,near,no_mans_land,deuce,"[0.7399115562, 1.6265478134, 0.0]"
20124,1261886791229484447004968289634351611417030336813,1,2,guest,return_plus_one,near,ground_stroke,out,deuce,"[1.3253104687, -2.9328206894, 1.4785416126]","[-1.4667984847, 8.7647946713, 12.3518850765]",right,over,far,no_mans_land,deuce,"[-2.5376222134, 18.4381487189, 0.0]"
20125,1261886791229484447004968289634351611417030336813,1,2,host,in_play,far,ground_stroke,out,deuce,"[-2.0796163082, 25.7146839506, 1.3744897842]","[2.9376908785, -18.4094346593, 4.6413835537]",right,over,near,no_mans_land,deuce,"[1.3969788551, 4.200325489, 0.0]"
20126,1261886791229484447004968289634351611417030336813,1,2,guest,in_play,near,ground_stroke,out,deuce,"[2.2604339123, -1.1306222794, 1.2161934376]","[-3.9990262659, 17.4479622348, 4.2886773391]",right,over,far,service_box,deuce,"[-2.1389350891, 17.3489848621, 0.0]"
20127,1261886791229484447004968289634351611417030336813,1,2,host,in_play,far,ground_stroke,out,deuce,"[-3.2553167343, 26.4132007963, 1.0985703468]","[3.8398643199, -15.425622931, 7.1597110299]",right,over,near,no_mans_land,deuce,"[2.8891844749, 2.0973615646, 0.0]"
20128,1261886791229484447004968289634351611417030336813,1,2,guest,in_play,near,ground_stroke,out,deuce,"[2.7351999283, -1.1051238892, 1.4574782848]","[-3.3506922722, 16.0226304372, 7.081207313]",right,over,far,no_mans_land,deuce,"[-1.8815245628, 20.250202179, 0.0]"
20129,1261886791229484447004968289634351611417030336813,1,2,host,in_play,far,ground_stroke,no_mans_land,deuce,"[-2.29083848, 23.6878570921, 1.0468080044]","[3.3767690578, -15.0825993597, 4.9182271792]",right,over,near,service_box,deuce,"[1.705354929, 6.1107416153, 0.0]"
20130,1261886791229484447004968289634351611417030336813,1,2,guest,in_play,near,ground_stroke,no_mans_land,deuce,"[1.9932154417, 1.4520822647, 1.7126948833]","[-2.8779695735, 17.3309330993, 5.5455624935]",right,over,far,out,deuce,"[-1.9883342981, 24.5294509252, 0.0]"
20131,1261886791229484447004968289634351611417030336813,1,2,host,first_serve,far,first_serve,no_mans_land,ad,"[0.1305678636, 23.9553627378, 2.6482777596]","[-4.0622821333, -23.9432707243, -0.0147826681]",top,over,near,service_box,ad,"[-2.8487422466, 6.5638608932, 0.0]"
20132,1261886791229484447004968289634351611417030336813,1,2,guest,return,near,ground_stroke,no_mans_land,ad_alley,"[-4.2368421555, 0.0790716293, 0.7855882645]","[6.6860095567, 12.9826375125, 5.9492377261]",left,over,far,service_box,ad_alley,"[4.678665638, 16.5241163041, 0.0]"
20133,1261886791229484447004968289634351611417030336813,1,3,guest,first_serve,near,first_serve,no_mans_land,deuce,"[1.3126012087, -0.1231902954, 2.3990101814]","[-5.6407328761, 27.3362752156, -3.1236543578]",top,net,near,service_box,ad,"[-1.3406709433, 11.4832649231, 0.0]"
20134,1261886791229484447004968289634351611417030336813,1,3,guest,second_serve,near,second_serve,no_mans_land,deuce,"[0.9567899704, -0.1010491493, 2.2687072754]","[-2.3717820061, 20.4018097666, 1.8928015672]",top,over,far,service_box,deuce,"[-1.1779969931, 17.67710495, 0.0]"
20135,1261886791229484447004968289634351611417030336813,1,3,host,return,far,ground_stroke,no_mans_land,deuce,"[-2.0678656101, 23.1554340727, 0.5454596877]","[4.0239674952, -20.3164810571, 4.5393972307]",right,over,near,no_mans_land,deuce,"[2.0906000137, 2.3975772858, 0.0]"
20136,1261886791229484447004968289634351611417030336813,1,3,guest,serve_plus_one,near,ground_stroke,out,deuce,"[2.8772981167, -0.5835536835, 0.9068660736]","[-1.1234621352, 18.176113719, 5.858413658]",right,over,far,no_mans_land,ad,"[1.3791832924, 22.7871768043, 0.0]"
20137,1261886791229484447004968289634351611417030336813,1,3,host,none,far,feed,out,ad,"[0.8216390014, 27.2475036985, 0.6440089345]","[5.588, 5.588, 5.588]",right,net,far,service_box,deuce,"[-0.5731195807, 17.1520874938, 0.0]"
20138,1261886791229484447004968289634351611417030336813,1,3,guest,first_serve,near,first_serve,no_mans_land,ad,"[-0.6593033671, -0.3898624298, 2.4791355133]","[4.6301735524, 30.1138314954, -3.4097801716]",top,net,near,service_box,deuce,"[1.46162498, 11.3499917984, 0.0]"
20139,1261886791229484447004968289634351611417030336813,1,3,host,none,far,feed,no_mans_land,ad,"[1.0681871176, 24.634985388, 0.7448875904]","[5.14096, 5.14096, 5.14096]",right,over,near,service_box,deuce,"[0.9222778678, 6.5362377167, 0.0]"
20140,1261886791229484447004968289634351611417030336813,1,3,guest,first_serve,near,first_serve,out,ad,"[-0.4533933997, -1.0441058991, 2.4487683773]","[4.4617480098, 31.9773771601, -1.9757658904]",top,over,far,service_box,ad,"[1.9263931513, 15.665145874, 0.0]"
20141,1261886791229484447004968289634351611417030336813,1,3,host,none,far,ground_stroke,out,ad,"[2.8856067657, 26.0857643491, 0.6988741159]","[-3.7897245147, -12.3009075908, 9.4581651544]",right,over,near,no_mans_land,ad_alley,"[-4.6945528984, 1.9416856766, 0.0]"
20142,1261886791229484447004968289634351611417030336813,1,3,guest,first_serve,near,first_serve,no_mans_land,ad,"[-0.1124145985, 0.8606706741, 2.3044643402]","[3.5871616533, 30.5971257368, -1.7051349936]",top,over,far,service_box,ad,"[1.8009117842, 16.8339195251, 0.0]"
20143,1261886791229484447004968289634351611417030336813,1,3,host,return,far,ground_stroke,no_mans_land,ad,"[2.6628246307, 24.8953270322, 0.983063817]","[-5.2669845068, -12.1221405356, 7.5832879585]",left,over,near,no_mans_land,ad_out,"[-6.1164025059, 5.0730164163, 0.0]"
20144,1261886791229484447004968289634351611417030336813,1,3,host,none,far,ground_stroke,no_mans_land,deuce,"[-1.6445121765, 22.8084663755, 1.7452197075]","[0.9115279915, -9.5430598176, 12.06531454]",left,over,near,no_mans_land,deuce,"[0.5433517694, 0.4551124573, 2.4563462734]"
20145,1261886791229484447004968289634351611417030336813,1,3,guest,first_serve,near,first_serve,no_mans_land,deuce,"[0.5433517694, -0.0701345322, 2.4563462734]","[-5.1452009889, 24.5622118836, -2.4602733493]",top,net,near,service_box,ad,"[-1.5625305176, 11.4330739975, 0.0]"
20146,1261886791229484447004968289634351611417030336813,1,3,guest,second_serve,near,second_serve,out,deuce,"[0.6295043826, -0.7769664643, 2.6533718109]","[-1.9305401948, 17.7377282667, 2.743393538]",top,over,far,service_box,deuce,"[-1.4299296141, 17.4516353607, 0.0]"
20147,1261886791229484447004968289634351611417030336813,1,3,host,return,far,ground_stroke,no_mans_land,deuce,"[-2.6150105, 24.2282394773, 0.972204268]","[3.8848716095, -16.0097158633, 4.8877741109]",right,over,near,service_box,deuce,"[1.9177174568, 5.8170366287, 0.0]"
20148,1261886791229484447004968289634351611417030336813,1,3,guest,serve_plus_one,near,ground_stroke,no_mans_land,deuce,"[2.9900603294, 0.2257333877, 0.6571651697]","[-3.1155023419, 17.499485649, 3.8728676704]",right,over,far,service_box,ad,"[0.0819626851, 15.9535179138, 0.0]"
20149,1261886791229484447004968289634351611417030336813,1,3,host,return_plus_one,far,ground_stroke,out,deuce,"[-1.5423121452, 25.2849144346, 0.9052473307]","[-0.0137521088, -15.8001468107, 7.2803752702]",right,over,near,no_mans_land,ad,"[-1.5643177032, 0.3702068329, 0.0]"
20150,1261886791229484447004968289634351611417030336813,1,3,guest,in_play,near,ground_stroke,out,ad,"[-1.7031338215, -2.2408136246, 1.5531046391]","[0.1800165789, 13.5248391088, 5.8508195869]",left,over,far,service_box,deuce,"[-1.4480865002, 16.0002464312, 0.0]"
20151,1261886791229484447004968289634351611417030336813,1,3,host,in_play,far,ground_stroke,service_box,ad,"[0.3350546062, 14.5542683012, 1.8792686462]","[-3.1472952635, -14.4825253061, -0.3607869477]",right,over,near,service_box,ad,"[-1.5010317125, 6.239552162, 0.0]"
20152,1261886791229484447004968289634351611417030336813,1,3,guest,in_play,near,ground_stroke,out,deuce,"[2.6366221905, -0.623464, 0.6281194687]","[-2.476773473, 20.4949530627, 4.2756684254]",right,over,far,no_mans_land,ad,"[0.1596414488, 19.2231497861, 0.0]"
20153,1261886791229484447004968289634351611417030336813,1,3,host,in_play,far,ground_stroke,no_mans_land,deuce,"[-0.0725624934, 23.2314972288, 0.4567433]","[1.046767136, -13.1948554927, 7.3061817067]",right,over,near,no_mans_land,deuce,"[1.5500706434, 3.1341867447, 0.0]"
20154,1261886791229484447004968289634351611417030336813,1,3,guest,in_play,near,ground_stroke,out,deuce,"[1.1048951149, -0.8589919922, 1.1692420244]","[-2.9825108141, 21.3173348354, 1.1281644502]",right,net,near,service_box,ad,"[-0.6575056911, 11.3755693436, 0.0]"
20155,1261886791229484447004968289634351611417030336813,1,3,guest,first_serve,near,first_serve,out,ad,"[-1.4671831131, -0.7553027985, 2.4746699333]","[3.8625045023, 33.9193321327, -1.1819800826]",top,over,far,no_mans_land,ad,"[0.8504753113, 19.2076377869, 0.0]"
20156,1261886791229484447004968289634351611417030336813,1,3,host,return,far,ground_stroke,out,ad,"[0.62433815, 26.6334137327, 0.8273221254]","[2.2863030373, -12.5208230684, 7.0671942643]",right,over,near,service_box,deuce_alley,"[4.1684549758, 7.5807719231, 0.0]"
20157,1261886791229484447004968289634351611417030336813,1,3,guest,none,near,ground_stroke,no_mans_land,deuce,"[3.433724165, 0.3065363052, 1.2064281702]","[-2.0113011084, 19.3410184618, 4.8792487284]",right,over,far,no_mans_land,ad,"[1.0199471896, 22.7377624512, 0.0]"
20158,1261886791229484447004968289634351611417030336813,1,3,guest,first_serve,near,first_serve,out,deuce,"[0.6153658032, -0.902766597, 2.5060842037]","[-6.1283997956, 34.3075550052, -1.6432622803]",top,over,far,service_box,deuce,"[-2.8577260971, 18.1716713595, 0.0]"
20159,1261886791229484447004968289634351611417030336813,1,3,host,return,far,ground_stroke,out,deuce_alley,"[-4.4100694656, 25.8894256956, 0.8372819424]","[0.1119027415, -15.5960230527, 8.3618310984]",right,over,near,out,ad_alley,"[-4.2086227923, -1.772400856, 0.0]"
20160,1261886791229484447004968289634351611417030336813,1,3,guest,first_serve,near,first_serve,no_mans_land,ad,"[-1.0267468691, 0.3219754031, 2.4694845676]","[2.7295661473, 27.6167013457, 0.2291055437]",top,over,far,no_mans_land,ad,"[0.9751686454, 20.0998649597, 0.0]"
20161,1261886791229484447004968289634351611417030336813,1,3,host,none,far,ground_stroke,out,ad,"[0.8203428388, 25.5187439329, 0.8873012066]","[-3.3771797863, -21.6226852162, 5.145267406]",right,over,near,out,ad,"[-3.2326982021, -0.155172365, 0.0]"
20162,1261886791229484447004968289634351611417030336813,1,3,host,second_serve,near,second_serve,no_mans_land,ad,"[-0.7544299364, -0.3800224182, 2.3589193821]","[1.5361197458, 19.7243177436, 2.3002916785]",top,over,far,service_box,ad,"[0.7306248546, 18.0602111816, 0.0]"
20163,1261886791229484447004968289634351611417030336813,1,3,guest,return,far,ground_stroke,out,deuce,"[-0.0591455959, 25.4711708433, 0.6115623713]","[3.5797414997, -18.719425744, 5.8167485458]",right,over,near,no_mans_land,deuce_alley,"[4.5353244405, 1.7406549454, 0.0]"
20164,1261886791229484447004968289634351611417030336813,1,3,host,serve_plus_one,near,ground_stroke,out,deuce,"[1.287586689, -1.9640010712, 1.1059626341]","[-2.9862761589, 18.8664613878, 4.9630585295]",right,over,far,no_mans_land,deuce,"[-2.2963154316, 19.8980140686, 0.0]"
20165,1261886791229484447004968289634351611417030336813,1,3,guest,return_plus_one,far,ground_stroke,out,deuce,"[-2.7561306953, 26.5158562071, 1.0861073732]","[0.511350914, -16.1998297732, 5.9985280576]",right,over,near,no_mans_land,ad,"[-2.0486934185, 4.4221186638, 0.0]"
20166,1261886791229484447004968289634351611417030336813,1,3,host,in_play,near,ground_stroke,out,ad,"[-0.6573690176, -0.5833772538, 1.0513458252]","[0.197377874, 24.6528215682, 3.3484387068]",right,over,far,no_mans_land,deuce,"[-0.4764185548, 21.4217319489, 0.0]"
20167,1261886791229484447004968289634351611417030336813,1,3,guest,in_play,far,ground_stroke,no_mans_land,deuce,"[-0.9515430927, 23.3476585752, 0.7782902718]","[-1.345071386, -9.7170362283, 8.3643987721]",right,over,near,service_box,ad,"[-2.6778919697, 11.1714019775, 3.4365522861]"
20168,1261886791229484447004968289634351611417030336813,1,3,guest,in_play,near,ground_stroke,out,ad,"[-1.8782398701, -1.0305007813, 0.8092337847]","[1.9813364429, 18.0701972559, 5.1190503747]",right,over,far,no_mans_land,ad,"[0.4665736556, 19.585439682, 0.0]"
20169,1261886791229484447004968289634351611417030336813,1,3,host,first_serve,near,first_serve,out,deuce,"[0.7131376266, -0.6642021057, 2.6068332195]","[-4.8214175361, 25.1754684107, 0.0417861371]",top,over,far,service_box,deuce,"[-2.8229577541, 17.3231211055, 0.0]"
20170,1261886791229484447004968289634351611417030336813,1,3,guest,return,far,ground_stroke,out,deuce_alley,"[-4.1228356361, 25.5334190733, 0.9809852839]","[1.4796645616, -13.9362635208, 8.3686621407]",right,over,near,no_mans_land,ad,"[-1.4345089197, 0.6312112614, 0.0]"
20171,1261886791229484447004968289634351611417030336813,1,3,guest,first_serve,near,first_serve,no_mans_land,ad,"[-1.4742956161, 0.0315061691, 2.4369277954]","[6.3405879409, 29.1009329087, -0.9438695858]",top,net,near,service_box,ad,"[-0.0608336568, 5.7603127004, 0.0]"
20172,1261886791229484447004968289634351611417030336813,1,3,guest,second_serve,near,second_serve,no_mans_land,ad,"[-0.6948033571, 0.4911981704, 2.350001812]","[0.8172974518, 15.3706392885, 3.9265918765]",top,over,far,service_box,ad,"[0.2860707343, 18.1580753326, 0.0]"
20173,1261886791229484447004968289634351611417030336813,1,3,host,return,far,ground_stroke,no_mans_land,ad,"[0.0122779813, 23.904062689, 0.9595409632]","[1.5340256421, -16.1181186882, 6.3594551272]",right,over,near,no_mans_land,deuce,"[2.2112774849, 1.1287164688, 0.0]"
20174,1261886791229484447004968289634351611417030336813,1,3,guest,serve_plus_one,near,ground_stroke,out,deuce,"[2.0152814388, -2.1753486512, 1.2891731262]","[-2.1408374945, 16.1746679021, 5.6652902441]",right,over,far,no_mans_land,deuce,"[-0.875133276, 18.7850131989, 0.0]"
20175,1261886791229484447004968289634351611417030336813,1,3,host,return_plus_one,far,ground_stroke,out,deuce,"[-1.2590544224, 25.2366318113, 1.1380059719]","[2.9057764737, -17.2391547397, 5.7772087818]",right,over,near,no_mans_land,deuce,"[2.6641051769, 2.2721576691, 0.0]"
20176,1261886791229484447004968289634351611417030336813,1,3,guest,in_play,near,ground_stroke,out,deuce,"[2.7686390877, -1.7171901581, 1.2052979469]","[-2.9538680782, 16.4084302975, 6.0964043527]",right,over,far,no_mans_land,deuce,"[-1.4164505689, 20.6096172333, 0.0]"
20177,1261886791229484447004968289634351611417030336813,1,3,host,in_play,far,ground_stroke,out,deuce,"[-0.8317608833, 25.0081962949, 1.2370452881]","[1.7573465743, -16.6563456499, 5.7968419972]",right,over,near,no_mans_land,deuce,"[1.5701943636, 2.5565366745, 0.0]"
20178,1261886791229484447004968289634351611417030336813,1,3,guest,in_play,near,ground_stroke,out,deuce,"[1.7972795963, -1.6930421707, 1.4913487434]","[-2.3184030266, 18.6634630603, 4.0385992096]",right,over,far,service_box,deuce,"[-0.753233254, 18.1238613129, 0.0]"
20179,1261886791229484447004968289634351611417030336813,1,3,host,in_play,far,ground_stroke,no_mans_land,deuce,"[-2.3621687889, 24.6627201444, 0.4484449327]","[2.236862411, -17.068175044, 5.6845217933]",right,over,near,no_mans_land,deuce,"[0.396925807, 3.8933972127, 0.0]"
20180,1261886791229484447004968289634351611417030336813,1,3,guest,in_play,near,ground_stroke,no_mans_land,deuce,"[1.112451911, 0.2445274475, 1.0642259121]","[-0.743437443, 23.1471090497, 3.0221235481]",right,over,far,no_mans_land,ad,"[0.4680773286, 19.743902123, 0.0]"
20181,1261886791229484447004968289634351611417030336813,1,3,guest,none,near,feed,no_mans_land,deuce,"[0.8764166236, 0.03461324, 1.1927297115]","[5.81152, 5.81152, 5.81152]",right,over,far,no_mans_land,ad,"[1.7330220938, 20.3008737598, 0.0]"
20182,1261886791229484447004968289634351611417030336813,1,4,host,none,near,ground_stroke,no_mans_land,deuce,"[4.011097908, 2.0874000671, 1.0280253887]","[-6.0877646574, 22.6911322372, 2.0801727645]",right,over,far,service_box,deuce,"[-0.3523090184, 17.8853874207, 0.0]"
20183,1261886791229484447004968289634351611417030336813,1,4,host,first_serve,near,first_serve,out,deuce,"[0.3733448386, -0.6149410126, 2.5492143631]","[0.8851701973, 28.9161851807, -0.2085973081]",top,over,far,no_mans_land,ad,"[0.9930349287, 19.1736543274, 0.0]"
20184,1261886791229484447004968289634351611417030336813,1,4,guest,return,far,ground_stroke,no_mans_land,deuce,"[-1.5840770006, 23.8168815977, 1.0837857723]","[2.5091688525, -18.6015058072, 4.6014852871]",right,over,near,no_mans_land,deuce,"[1.2599381208, 2.9937152863, 0.0]"
20185,1261886791229484447004968289634351611417030336813,1,4,host,serve_plus_one,near,ground_stroke,out,deuce,"[2.6771359444, -1.2987274048, 0.9287552238]","[-3.0996958289, 15.9043024554, 6.647906536]",right,over,far,no_mans_land,deuce,"[-1.9211933613, 21.3306884766, 0.0]"
20186,1261886791229484447004968289634351611417030336813,1,4,host,return_plus_one,near,ground_stroke,no_mans_land,ad,"[-0.2217814028, 4.825790036, 1.5970482826]","[-0.8186726456, 16.8013600497, 2.9776227713]",right,over,far,no_mans_land,deuce,"[-0.9995900393, 20.170955658, 0.0]"
20187,1261886791229484447004968289634351611417030336813,1,4,host,first_serve,near,first_serve,out,ad,"[-1.6903808117, -1.1712049363, 2.40183568]","[12.068593307, 26.7645124103, -2.3513705986]",top,net,near,service_box,deuce,"[3.10861516, 10.5340223312, 0.0]"
20188,1261886791229484447004968289634351611417030336813,1,4,host,second_serve,near,second_serve,no_mans_land,ad,"[-1.0415199995, -0.1200822708, 2.4450366497]","[1.7457315295, 18.8328795663, 1.9574167755]",top,over,far,service_box,ad,"[0.5879793763, 16.8521671295, 0.0]"
20189,1261886791229484447004968289634351611417030336813,1,4,guest,return,far,ground_stroke,no_mans_land,ad,"[2.1337058544, 23.251144827, 0.8215891123]","[-6.2050483117, -21.5562158065, 3.5006079546]",left,over,near,no_mans_land,ad,"[-3.4513537884, 4.0557765961, 0.0]"
20190,1261886791229484447004968289634351611417030336813,1,4,host,serve_plus_one,near,ground_stroke,no_mans_land,ad_alley,"[-4.165345192, 1.8866058471, 1.0593233109]","[2.4889250085, 17.9302013158, 3.1325088693]",left,over,far,service_box,deuce,"[-1.9666069746, 17.1520874938, 0.0]"
20191,1261886791229484447004968289634351611417030336813,1,4,guest,return_plus_one,far,ground_stroke,no_mans_land,deuce,"[-1.0604306459, 23.3883213407, 0.7986103296]","[1.1638764719, -22.9691236126, 4.1052142611]",right,over,near,no_mans_land,deuce,"[0.1035478034, 0.6472053528, 0.0]"
20192,1261886791229484447004968289634351611417030336813,1,4,host,in_play,near,ground_stroke,out,deuce,"[0.5241738558, -2.5994676468, 1.2514536381]","[-3.1522241786, 22.7052402589, 3.236184137]",right,over,far,service_box,deuce,"[-2.4181957245, 17.9874780607, 0.0]"
20193,1261886791229484447004968289634351611417030336813,1,4,guest,in_play,far,ground_stroke,out,deuce,"[-2.8235030174, 25.5673851377, 0.833249867]","[-0.5841569568, -21.6872849923, 5.09880495]",right,over,near,no_mans_land,ad,"[-3.5148289204, 0.1735646067, 0.0]"
20194,1261886791229484447004968289634351611417030336813,1,4,host,in_play,near,ground_stroke,out,ad,"[-3.5148289204, -2.4934543488, 0.3664475083]","[3.4385512164, 10.2362922907, 7.1113317483]",left,net,near,service_box,deuce,"[0.8920920863, 6.6904501915, 0.0]"
20195,1261886791229484447004968289634351611417030336813,1,4,host,first_serve,near,first_serve,out,deuce,"[-0.1922382265, 0.1993254759, 2.5217838287]","[-1.9706918091, 26.2223402836, -0.169416515]",top,over,far,service_box,deuce,"[-1.5718802214, 18.1020104108, 0.0]"
20196,1261886791229484447004968289634351611417030336813,1,4,guest,return,far,ground_stroke,no_mans_land,deuce,"[-2.1867661476, 20.0752891905, 1.5458645821]","[-0.4315696896, -16.8691679528, 5.1859807228]",right,over,near,out,ad,"[-2.7478649616, -1.5578737259, 0.0]"
20197,1261886791229484447004968289634351611417030336813,1,4,host,first_serve,near,first_serve,out,ad,"[-1.490416646, -0.9454034684, 2.3879876137]","[1.8793028272, 14.321277007, 6.1594271575]",top,over,far,no_mans_land,ad,"[1.3288254738, 19.5636062622, 0.5933371782]"
20198,1261886791229484447004968289634351611417030336813,1,4,guest,return,far,ground_stroke,no_mans_land,ad,"[1.3288254738, 20.7723945982, 0.5933371782]","[-0.2919607025, -19.3141569192, 5.1235334752]",right,over,near,out,deuce,"[0.9930349287, -1.176721838, 0.0]"
20199,1261886791229484447004968289634351611417030336813,1,4,host,serve_plus_one,near,ground_stroke,out,deuce,"[0.0771468282, -1.4589780686, 1.3346834183]","[-0.3933041561, 18.1069053092, 6.374345284]",right,over,far,out,deuce,"[-0.506316185, 24.4381766232, 0.0]"
20200,1261886791229484447004968289634351611417030336813,1,4,guest,return_plus_one,far,ground_stroke,out,deuce,"[-0.8808406591, 25.6001266843, 1.4458367825]","[-4.4795704382, -23.6607377703, 4.0799613512]",right,over,near,out,ad_out,"[-5.8088830302, -0.1763780294, 0.0]"
20201,1261886791229484447004968289634351611417030336813,1,4,host,in_play,near,ground_stroke,no_mans_land,ad,"[-3.6836309433, 0.5131040695, 0.9976325035]","[3.76052548, 15.8222125054, 5.1463586557]",left,over,far,no_mans_land,ad,"[0.8920920863, 18.9743118286, 0.0]"
20202,1261886791229484447004968289634351611417030336813,1,4,host,none,near,feed,no_mans_land,deuce,"[2.1477665901, 1.1227260711, 2.0189888477]","[5.81152, 5.81152, 5.81152]",right,over,far,no_mans_land,ad,"[0.4348475039, 18.747605382, 0.0]"
20203,1261886791229484447004968289634351611417030336813,1,4,guest,in_play,far,ground_stroke,no_mans_land,ad,"[0.260125339, 22.4401459104, 1.3516726494]","[-4.4924067624, -17.8244235882, 4.1654212437]",right,over,near,no_mans_land,ad_alley,"[-4.6819377831, 3.084651947, 0.0]"
20204,1261886791229484447004968289634351611417030336813,1,4,host,in_play,near,ground_stroke,out,ad,"[-2.6327574253, -1.8661378739, 0.3971018791]","[1.4978790423, 14.2385278333, 6.5816893479]",left,over,far,service_box,deuce,"[-0.5355277061, 17.1596069336, 0.0]"
20205,1261886791229484447004968289634351611417030336813,1,4,guest,in_play,far,ground_stroke,service_box,deuce,"[-0.7175914645, 17.9582657224, 2.1580626965]","[-1.9954648302, -14.3632430691, -1.863886881]",right,over,near,service_box,ad,"[-1.715408802, 10.8910427094, 0.0]"
20206,1261886791229484447004968289634351611417030336813,1,4,host,first_serve,near,first_serve,out,deuce,"[0.2252085209, -1.3866018174, 2.5342392921]","[0.8184351863, 26.3388474089, -2.3709050358]",top,net,near,service_box,deuce,"[0.4420288205, 8.2741329823, 0.0]"
20207,1261886791229484447004968289634351611417030336813,1,4,host,second_serve,near,second_serve,out,deuce,"[-0.0884533823, -1.1433624146, 2.5004639626]","[-1.1183877311, 23.9676925866, 1.0863354]",top,over,far,no_mans_land,deuce,"[-1.0205467939, 18.2902088165, 0.0]"
20208,1261886791229484447004968289634351611417030336813,1,4,guest,return,far,ground_stroke,no_mans_land,deuce,"[-2.4181845188, 23.267174185, 1.1149401665]","[1.9985401945, -14.5210409659, 5.9776530869]",right,over,near,no_mans_land,deuce,"[0.3467181325, 3.4960746765, 0.0]"
20209,1261886791229484447004968289634351611417030336813,1,4,host,serve_plus_one,near,ground_stroke,out,deuce,"[1.0044426918, -0.7529415009, 1.0825991631]","[-3.5233415975, 22.2380524094, 3.3142174255]",right,over,far,no_mans_land,deuce,"[-2.2255830765, 19.0379199982, 0.0]"
20210,1261886791229484447004968289634351611417030336813,1,4,guest,return_plus_one,near,ground_stroke,no_mans_land,ad,"[-2.4405097961, 0.8273903015, 0.8832213879]","[2.5402076714, 18.7587206486, 4.4027487807]",right,over,far,no_mans_land,ad,"[0.269293504, 20.1451301575, 0.0]"
